web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1578434976-5657","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Elizabeth","Great easy to install","May 31, 2019","Real easy to install, completely bubble free unlike the plastic kind I followed all instructions that came with the product except I put on nitrile gloves to avoid smudge","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_120?ie=UTF8&pageNumber=120&reviewerType=all_reviews"
"1578435848-8848","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","steven seufferlein","Five Stars","December 9, 2017","Easiest screen I've put on a device.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_439?ie=UTF8&pageNumber=439&reviewerType=all_reviews"
"1578435030-5853","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. J. Lindemann","Easiest Screen Protector To Apply!","November 21, 2017","On an iPad (5th Gen) was so easy to install and looks good. The few air bubbles were easily removed. Protector does not have a cut-out for the front camera lens but since protector is clear should not be an issue. Much, much easier to install than a film screen protector.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews"
"1578435078-6040","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sonny Torres","Meh","May 15, 2019","I guess I need to buy it again..... my tablet never leaves my bedroom but after a few weeks, it has a small crack in it... I guess when putting it on, i reapplied it too many times...","3.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_158?ie=UTF8&pageNumber=158&reviewerType=all_reviews"
"1578435713-8364","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Christine M. Windseth","Five Stars","March 6, 2018","Nice quality. Easy to apply if you follow the directions! Couldn't even tell I had a screen protector on.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_391?ie=UTF8&pageNumber=391&reviewerType=all_reviews"
"1578435859-8883","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Bunnyrabbit","Great protection","November 20, 2017","They suggested to go to Youtube to put it on, but the Youtube was a few years old. It is very nice protection from my grandson's fingers, even though I bought the ipad for myself, lol. Just getting the bubbles out is not fun.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_443?ie=UTF8&pageNumber=443&reviewerType=all_reviews"
"1578435911-9080","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","KDM MUSIC Prime","Very Satified","September 8, 2016","I was very impressed with this product. It comes in amazing packaging and the screen protector is exactly what it says it is. Looks like it will be fantastic protection.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_462?ie=UTF8&pageNumber=462&reviewerType=all_reviews"
"1578435969-9286","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","K. Cooper","iPad 9.7 glass screen product","October 24, 2017","Great screen protector.  It was packaged very well and everything you needed to apply it was included.  Easy to apply and worked perfect with the touch screen.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_483?ie=UTF8&pageNumber=483&reviewerType=all_reviews"
"1578435567-7809","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tamara","Good screen protector","July 23, 2019","Works well... No complaints","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_335?ie=UTF8&pageNumber=335&reviewerType=all_reviews"
"1578435989-9352","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jason S","Five Stars","January 9, 2018","Fits perfectly. Fast shipping","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_490?ie=UTF8&pageNumber=490&reviewerType=all_reviews"
"1578435649-8115","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Danielle Herkel","Easy to apply","December 1, 2018","Application was pretty easy, came with guide stickers that were helpful! So far the quality is great.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_366?ie=UTF8&pageNumber=366&reviewerType=all_reviews"
"1578435776-8595","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sharley","Only recommended brand ipad case screen guard ever","December 23, 2018","I have bought a couple of ipad screen guards before, but this one is the best. Everything about this is perfect. Packaging, instructions and the product met beyond my expectations for the price.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_414?ie=UTF8&pageNumber=414&reviewerType=all_reviews"
"1578435925-9122","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Argelia Garcia","Highly recommend this screen protector","March 1, 2017","Straightforward instructions with  patience, and now I have a NICE, CLEAR screen.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_467?ie=UTF8&pageNumber=467&reviewerType=all_reviews"
"1578435202-6496","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","T. P Roberts","Get something else.","July 16, 2018","It wasn’t sticky on either side. I’ve put screens on a lot of iPhones. Maybe I’m missing something, but if it’s not completely unusable, it’s not intuitive.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_204?ie=UTF8&pageNumber=204&reviewerType=all_reviews"
"1578435017-5807","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","tg2063","Excellent!","March 12, 2018","Excellent! Works as described .. no bubbles if you follow all the instructions.. key is to clean the hands before starting.. meticulously cleaning screen.. removing dust with the separate dust absorber .. and finally not touching the adhesive side when installing..","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_135?ie=UTF8&pageNumber=135&reviewerType=all_reviews"
"1578434667-4499","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","C. Capano","Saved my iPad from destruction!","April 25, 2018","If I could give 10 stars, I would.

Installation was a bit difficult -- but if you read the directions and follow them it totally works.  Allow for some time to do all of the cleaning and adjusting to make it fit right.

But the reason for the positive review is that it totally saved my iPad -- I was using the ipad (I keep the stats for our school baseball team on it) and bumped into someone causing the ipad to fall 3-4 feet glass down onto a concrete floor.  I was certain the screen was destroyed and I'd need to replace the screen or buy a whole new iPad.  The screen protector was shattered completely -- but the screen underneath was 100% fine.  I was stunned (in a happy way) and this product easily saved me a new iPad.  Buying two or three more today just to have them on hand.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1578435534-7678","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Five Stars","May 4, 2018","very good product","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_322?ie=UTF8&pageNumber=322&reviewerType=all_reviews"
"1578435432-7316","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rickh","Everything they promised and more.","July 26, 2016","Arrived as scheduled.  Installed easily with no bubbles, distortions or rough edges.  Beautiful smooth finish lets my finger glide across the screen with no loss of sensitivity on the iPad .  Doesn't affect my cover fitting or closing.  Perfect is the best way to describe it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_286?ie=UTF8&pageNumber=286&reviewerType=all_reviews"
"1578434929-5472","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ellie T.","AWESOME! Nice and sturdy and easy to put on!","December 3, 2017","This screen protector is AWESOME!!! Great price for such a nice protector. And it’s easy to put on! They also give you a video link you can go to on YouTube to put it on. Recommend this nice sturdy protector!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews"
"1578435798-8674","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jasmine G.","Five Stars","January 22, 2018","Great for my kids ipad!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_422?ie=UTF8&pageNumber=422&reviewerType=all_reviews"
"1578434879-5296","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","C Garmon","Easy to Apply the Screen Cover","February 27, 2018","iPad 9.7"" (2017) / iPad Pro 9.7 / iPad Air 2 / iPad Air Screen Protector, SPARIN Tempered Glass Screen Protector - Apple Pencil Compatible / 2.5D Round Edge / Scratch Resistant Applying the screen cover was simple; instructions were complete.  Screen cover attached easily and is holding up well. Happy with purchase!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&pageNumber=84&reviewerType=all_reviews"
"1578435547-7727","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Very satisfied. Easy to follow directions","April 17, 2018","Very satisfied.  Easy to follow directions.  Works as advertised.  Would recommend to others.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_327?ie=UTF8&pageNumber=327&reviewerType=all_reviews"
"1578435762-8547","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","tmwag","Five Stars","April 19, 2018","Easy to install. Seems durable. Forget the silly hinge install method","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_409?ie=UTF8&pageNumber=409&reviewerType=all_reviews"
"1578435146-6295","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","James Siegman","Bubbled","June 10, 2019","So I recently got this and put it on my iPad but it bubbles and the bubbles won’t come out. I did everything based on the instructions. :/","3.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_184?ie=UTF8&pageNumber=184&reviewerType=all_reviews"
"1578434812-5037","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","jle04","Helpful","December 25, 2019","Protected my iPad when I dropped it on pavement from 6 ft up. Enough said. Obviously also had a case but works great. And it's easy  to install","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&reviewerType=all_reviews"
"1578434986-5697","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","David Unsworth","Great value and easy to install with good alignment on the iPad screen","April 18, 2018","I ordered this for a new (2018) iPad 9.7in and it fit perfectly. The next day I received an email from the seller advising that although their product description hadn’t been updated to include the new model it was compatible. I thought this was very proactive on the part of the seller.

The installation was very easy, the video was very helpful and the included ‘hinges’ made the alignment a simple task. Also the protector comes well packaged to avoid damage in shipment.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_124?ie=UTF8&pageNumber=124&reviewerType=all_reviews"
